band	start	end	name
chr16	28179097	28179223	MIR6511A3
chr16	28341436	28341543	MIR3179-4
chr16	28451643	28455356	MIR6770-2
chr16	28477386	28484014	MIR6511A2
chr16	28494648	28498970	MIR6770-1
chr16	28499361	28506834	MIR6862-2
chr16	28813979	28814673	RN7SKP23
chr16	28863029	28866264	MIR6511B2
chr16	28914489	28924200	MIR484
chr16	28932932	28933641	MIR4721
chr16	28951006	28952562	MIR6506
chr16	28956737	28957837	MIR3179-1
chr16	28958582	28958661	MIR4517
chr16	29075018	29116198	ITGAL
chr16	29113049	29116326	MVP
chr16	29204632	29205855	PRSS8
chr16	29212058	29214137	VPS35
chr16	29217169	29220031	DNAJA2
chr16	29225593	29226348	KIF22
chr16	29262272	29264479	SRCAP
chr16	29272219	29272772	FUS
chr16	29312349	29331277	YPEL3
chr16	29139378	29331304	ORC6
chr16	29351621	29361498	FBXL19
chr16	29291219	29372110	STX1B
chr16	29380241	29380345	HSD3B7
chr16	29385033	29397696	SETD1A
chr16	29425799	29447026	BCL7C
chr16	29449190	29449625	ZNF629
chr16	29443229	29454347	CORO1A
chr16	29443055	29454562	MAPK3
chr16	29455104	29455760	GDPD3
chr16	29461728	29463955	PHKB
chr16	29456447	29464663	LONP2
chr16	29466068	29467265	CBLN1
chr16	29475063	29475355	RRN3P2
chr16	29478878	29482591	QPRT
chr16	29483641	29485859	PYCARD
chr16	29527567	29594966	MAZ
chr16	29595129	29596137	STX4
chr16	29599178	29599265	CDIPT
chr16	29613103	29613640	BCKDK
chr16	29624516	29624825	KAT8
chr16	29618784	29636328	RNF40
chr16	29663218	29664793	ABCC11
chr16	29663278	29695144	ITFG1
chr16	29679181	29697524	CLUHP3
chr16	29731050	29731404	SLX1A
chr16	29742462	29746006	SLC5A2
chr16	29745246	29748299	ITGAX
chr16	29778239	29782973	TGFB1I1
chr16	29790753	29798749	C16orf58
chr16	29804429	29804990	ARMC5
chr16	29806495	29807732	MYLK3
chr16	29807535	29808847	ABCC12
chr16	29808648	29809707	TBX6
chr16	29808678	29812227	PPP4C
chr16	29811381	29812328	ALDOA
chr16	29812260	29820092	FAM57B
chr16	29815951	29820117	DOC2A
chr16	29817238	29830627	HIRIP3
chr16	29821323	29830675	TAOK2
chr16	29858357	29859469	TMEM219
chr16	29862759	29863417	CTF1
chr16	29864307	29865442	PRSS53
chr16	29876853	29886019	C16orf87
chr16	29900374	29905887	ZNF689
chr16	29906962	29912370	PRR14
chr16	29913143	29915337	FBRS
chr16	29926835	29928933	PHKG2
chr16	29963399	29968594	COX6A2
chr16	29985117	29987971	ITGAD
chr16	29993466	29995592	GPT2
chr16	29996217	29996807	C16orf78
chr16	30005643	30007253	C16orf92
chr16	30023333	30024300	PRRT2
chr16	30024451	30029536	ZNF668
chr16	30053337	30055207	ZNF646
chr16	30064305	30064825	VKORC1
chr16	30064163	30064840	NPIPB12
chr16	30076028	30081689	CD2BP2
chr16	30086034	30091213	TBC1D10B
chr16	30092313	30094880	INO80E
chr16	30096429	30104116	BOLA2B
chr16	30104814	30108432	AHSP
chr16	30107674	30110541	ITGAM
chr16	30110894	30111955	PYDC1
chr16	30114615	30115999	ZNF764
chr16	30183513	30184421	ZNF747
chr16	30183504	30184523	ZNF768
chr16	30192934	30193524	NETO2
chr16	30196657	30197403	SHCBP1
chr16	30200404	30201262	SEZ6L2
chr16	30195789	30204008	ASPHD1
chr16	30204570	30205090	KCTD13
chr16	30205417	30206614	ZG16
chr16	30214408	30214699	ORAI3
chr16	30218219	30221930	ZNF843
chr16	30222981	30225829	TRIM72
chr16	30270064	30279970	PRSS36
chr16	30352846	30354934	SEPHS2
chr16	30355440	30357104	DCTPP1
chr16	30357101	30359674	ZNF771
chr16	30359824	30360336	ZNF48
chr16	30370933	30376698	SEPT1
chr16	30379762	30380110	MYLPF
chr16	30378183	30382370	VN1R3
chr16	30378105	30395455	SLX1B
chr16	30408030	30414609	BOLA2
chr16	30419624	30419759	SMG1P5
chr16	30423913	30429289	TP53TG3
chr16	30443630	30446181	C16orf54
chr16	30453996	30454097	ZNF267
chr16	30471586	30471703	CCDC189
chr16	30472718	30474607	SIAH1
chr16	30480587	30481346	ZNF785
chr16	30477179	30489353	SPN
chr16	30503918	30504001	NPIPB13
chr16	30525922	30534852	RNU6-845P
chr16	30530366	30534918	SNORA80C
chr16	30535110	30536199	RNA5-8SP2
chr16	30534226	30558279	TP53TG3D
chr16	30570219	30571320	TP53TG3C
chr16	30573739	30582804	SMG1P2
chr16	30572249	30582892	SNORA30
chr16	30587661	30587920	MIR762
chr16	30585906	30608593	VN1R64P
chr16	30604782	30609485	SLX1A-SULT1A3
chr16	30615255	30615679	SULT1A4
chr16	30624284	30624714	ZNF971P
chr16	30650777	30652763	SLC6A10P
chr16	30659917	30660581	CDIPTOSP
chr16	30675299	30675402	CCNYL3
chr16	30697706	30698961	RNU6-257P
chr16	30701336	30701435	RNA5SP407
chr16	30698208	30704309	RNA5SP425
chr16	30710536	30710665	RNU6-1043P
chr16	30740380	30744281	RN7SKP127
chr16	30757424	30759724	ZNF688
chr16	30761744	30763450	HERC2P4
chr16	30773531	30776033	CTF2P
chr16	30816029	30816302	IGHV3OR16-10
chr16	30821067	30822110	VN1R66P
chr16	30893902	30893985	RPL23AP72
chr16	30875221	30895079	UBA52P8
chr16	30875765	30895216	RPS2P44
chr16	30919318	30923269	RNU7-61P
chr16	30923054	30925931	RNA5SP419
chr16	30949080	30953548	RNA5SP418
chr16	30948385	30954319	RNA5SP406
chr16	30956871	30957199	RNA5SP408
chr16	30958295	30959151	RNU6-416P
chr16	30985215	30986703	RNA5SP410
chr16	30984629	30988270	RNA5SP413
chr16	30996198	30997044	RNA5SP417
chr16	31033785	31034507	RNA5SP422
chr16	31043149	31049868	RNA5SP409
chr16	31059476	31062763	RNA5SP416
chr16	31060847	31064969	RNA5SP421
chr16	31065494	31069246	RNA5SP420
chr16	31074422	31076488	RNA5SP423
chr16	31086014	31088728	RNA5SP415
chr16	31091181	31093611	NPIPB11
chr16	31083438	31094602	SMG1P6
chr16	31108483	31109403	LINC00273
chr16	31132438	31135640	IGHV2OR16-5
chr16	31201884	31203452	AGGF1P6
chr16	31215961	31216370	LINC01566
chr16	31214090	31226427	IGHV3OR16-16
chr16	31271884	31273684	IGHV1OR16-2
chr16	31355133	31356278	RAB43P1
chr16	31427775	31428285	FRG2JP
chr16	31432592	31443025	NDUFA5P11
chr16	31472140	31473939	VN1R68P
chr16	31487369	31488492	DUX4L46
chr16	31508470	31509256	RARRES2P8
chr16	31527976	31528553	IGHV1OR16-4
chr16	31546697	31547237	ZNF720P1
chr16	31554104	31554912	BCAP31P2
chr16	31563081	31564783	IGHV1OR16-3
chr16	31601592	31603531	MTND4LP25
chr16	31697396	31697607	MIR762HG
chr16	31704727	31705260	PCMTD1P2
chr16	31709112	31711984	CA5AP1
chr16	31713302	31753856	C1QL1P1
chr16	31801584	31802497	RARRES2P10
chr16	31870886	31871124	DUX4L47
chr16	31963802	31964079	SLX1B-SULT1A4
chr16	31981869	31986388	ITFG1-AS1
chr16	32034852	32035326	FRG2GP
chr16	32059083	32059372	PABPC1P13
chr16	32103244	32152513	ACTR3BP3
chr16	32189261	32189481	C2orf69P2
chr16	32199901	32202822	MOCS1P1
chr16	32278865	32279115	AGGF1P9
chr16	32289690	32289838	LINC02134
chr16	32379070	32380049	C2orf69P4
chr16	32618732	32618852	BMS1P8
chr16	32650194	32650763	ABHD17AP8
chr16	32726614	32729537	FRG2IP
chr16	32787961	32788944	RBM22P12
chr16	32811028	32811251	HERC2P5
chr16	32869984	32873128	AGGF1P5
chr16	32903441	32903894	VN1R67P
chr16	32915073	32915536	VN1R69P
chr16	32931767	32932569	KLF8P1
chr16	32916973	32946392	SLC7A5P1
chr16	32995536	32996770	KIF18BP1
chr16	33009174	33009620	ARHGAP23P1
chr16	33059935	33060098	VPS35P1
chr16	33043608	33091589	RARRES2P7
chr16	33129315	33134499	FRG2HP
chr16	33154351	33154475	FBXL19-AS1
chr16	33191560	33195354	LINC02184
chr16	33203853	33204734	ABHD17AP7
chr16	33345181	33345396	VN1R65P
chr16	33361606	33362765	CKBP1
chr16	33548296	33554408	RARRES2P5
chr16	33577501	33622547	FGFR3P5
chr16	33687024	33688081	AGGF1P7
chr16	33769420	33769679	RARRES2P6
chr16	33802763	33803217	C2orf69P1
chr16	33808777	33810767	SULT1A3
chr16	33827213	33827661	NAMPTP3
chr16	33844783	33845229	PPP1R1AP2
chr16	33857934	33858864	LINC02167
chr16	33976038	33987630	BCAP31P1
chr16	33988405	33991551	LINC02133
chr16	34013393	34013830	ABCD1P3
chr16	34015259	34015477	ANKRD26P1
chr16	34141255	34142006	TP53TG3GP
chr16	34142455	34142849	RBM22P13
chr16	34162958	34163110	C2orf69P3
chr16	34266040	34268649	LINC02192
chr16	34941976	34943880	EIF4BP5
chr16	35022850	35024250	PYCARD-AS1
chr16	35169691	35170241	DUX4L45
chr16	35207902	35208236	UBE2MP1
chr16	35245915	35247534	LINC02190
chr16	35207958	35253649	RARRES2P9
chr16	35335276	35336889	TP53TG3B
chr16	35347384	35348297	VN1R70P
chr16	35352481	35353022	ABHD17AP9
chr16	35414278	35414747	ENPP7P13
chr16	35425363	35426483	HERC2P8
chr16	35446897	35448146	SLC25A1P4
chr16	35478616	35479439	YBX3P1
chr16	35485765	35486225	HMGN2P41
chr16	35493753	35496457	AGGF1P4
chr16	35505092	35506462	IGHV1OR16-1
chr16	35506591	35506937	FRG2DP
chr16	35574833	35575494	BOLA2-SMG1P6
chr16	35640028	35640582	FRG2KP
chr16	35636686	35645180	AGGF1P8
chr16	35735624	35735733	IGHV3OR16-15
chr16	35748519	35748655	NDUFA3P6
chr16	35754922	35755033	MIR4519
chr16	35755176	35755285	MIR4518
chr16	35743267	35755626	MIR3680-2
chr16	35785568	35786887	TP53TG3HP
chr16	35802868	35803280	IGHV3OR16-11
chr16	35879035	35879498	IGHV3OR16-12
chr16	35903116	35904916	IGHV3OR16-9
chr16	35912119	35912516	IGHV3OR16-6
chr16	46556088	46556191	IGHV3OR16-8
chr16	46571536	46572136	IGHV3OR16-13
chr16	46573762	46575094	IGHV3OR16-7
chr16	46622860	46624443	SNX29P2
chr16	46661826	46669214	RNA5SP414
chr16	46803002	46830759	TP53TG3E
chr16	46973988	46978983	RNA5SP411
chr16	47004512	47035385	RNA5SP412
chr16	47262740	47263500	CLUHP11
chr16	47461328	47463522	TP53TG3F
chr16	48343754	48346058	BCLAF1P2
chr16	48637142	48638719	PAGR1
chr16	48718082	48719143	TMEM265
chr16	49466105	49469875	CIAPIN1
chr16	49517761	49518601	CX3CL1
chr16	49490950	49640852	EDC4
chr16	49708005	49708243	CDH1
chr16	49711272	49711914	RIPOR1
chr16	49764453	49764688	HERPUD1
chr16	49847017	49847632	CDH3
chr16	49900018	49900524	CBFB
chr16	49920729	49924154	CNGB1
chr16	49935027	49935352	CFAP20
chr16	49954984	49968730	CSNK2A2
chr16	50025240	50025784	SLC12A3
chr16	50046495	50047798	NFATC3
chr16	50054142	50054430	CYLD
chr16	50058149	50059231	CETP
chr16	50046428	50066224	MMP2
chr16	50066005	50066848	MT3
chr16	50072861	50074986	LPCAT2
chr16	50098263	50098358	GNAO1
chr16	50100338	50121943	OGFOD1
chr16	50151279	50151577	COQ9
chr16	50151641	50151731	CMTM1
chr16	50153793	50230403	TRADD
chr16	50266563	50287934	HSF4
chr16	50292615	50292675	ELMO3
chr16	50313486	50319929	MT4
chr16	50368579	50371480	NUTF2
chr16	50390915	50395133	NUP93
chr16	50407700	50408513	CENPT
chr16	50551823	50553940	TSNAXIP1
chr16	50555354	50558719	NFAT5
chr16	50606075	50613684	ARL2BP
chr16	50548395	50616108	PLLP
chr16	50666210	50671578	ZNF423
chr16	50673333	50681206	CCL22
chr16	50693625	50699933	CCL17
chr16	50712843	50713589	CTCF
chr16	50735712	50740716	ACD
chr16	50742304	50742377	POLR2C
chr16	50742117	50749798	PARD6A
chr16	50783858	50798242	MMP15
chr16	50806667	50807629	USB1
chr16	50869454	50869575	CYB5B
chr16	50856613	50879278	CCDC113
chr16	50880208	50884101	PRSS54
chr16	51017543	51035771	NDRG4
chr16	51035117	51038764	SETD6
chr16	51054727	51056399	SLC38A7
chr16	51107570	51108021	HAS3
chr16	51149238	51149819	TANGO6
chr16	51135974	51150597	SMPD3
chr16	51176065	51178898	SLC7A6OS
chr16	51244053	51244123	SLC7A6
chr16	51152120	51273213	PLA2G15
chr16	51277851	51279112	ESRP2
chr16	51354455	51356532	SALL1
chr16	51553435	51646780	TOX3
chr16	51671235	51671563	RBL2
chr16	51762518	51772646	RPGRIP1L
chr16	52005491	52007407	SLC6A2
chr16	52078621	52080489	TENT4B
chr16	52081567	52082096	ADCY7
chr16	52083064	52085109	SLC12A4
chr16	52085279	52099067	ENKD1
chr16	52198011	52227956	CNOT1
chr16	52238081	52269440	LRRC29
chr16	52258563	52280299	BBS2
chr16	52436771	52437474	MT1G
chr16	52438005	52445726	MT2A
chr16	52552089	52554179	C16orf70
chr16	52583693	52588879	GOT2
chr16	52607761	52608158	DOK4
chr16	52607472	52611059	PRMT7
chr16	52622114	52629358	NIP7
chr16	52655306	52656045	TERF2
chr16	52934812	52935635	VPS4A
chr16	52942138	52943005	DYNC1LI2
chr16	53010394	53011286	FBXL8
chr16	53042744	53052849	FHOD1
chr16	53055038	53121980	CCDC102A
chr16	53168521	53169450	SLC9A5
chr16	53227145	53227694	FTO
chr16	53298223	53299792	NKD1
chr16	53310796	53311989	CPNE2
chr16	53334561	53334664	NLRC5
chr16	53337452	53337571	KATNB1
chr16	53362018	53363678	KIFC3
chr16	53366913	53371129	CMTM3
chr16	53373492	53384259	CMTM2
chr16	53386943	53389085	CDH11
chr16	53391088	53392473	UTP4
chr16	53443227	53443332	RANBP10
chr16	53448747	53449590	CTRL
chr16	53433976	53453463	DPEP3
chr16	53478956	53481550	GFOD2
chr16	53487606	53489943	NOB1
chr16	53491838	53492931	CDH8
chr16	53628255	53628816	HEATR3
chr16	53635440	53638374	TMED6
chr16	53704155	53825968	IRX6
chr16	53981228	53981912	CES5A
chr16	53991011	53994454	AMFR
chr16	53998312	53999969	RSPRY1
chr16	54033996	54054583	NAE1
chr16	54114696	54114878	ADGRG5
chr16	54239692	54240654	DRC7
chr16	54245617	54270746	TEPP
chr16	54283435	54285855	LRRC36
chr16	54285603	54289568	TPPP3
chr16	54290964	54292422	ZDHHC1
chr16	54366006	54370665	ATP6V0D1
chr16	54542807	54559100	AGRP
chr16	54631756	54634337	CARMIL2
chr16	54847246	54848233	C16orf86
chr16	54931198	54933960	PSKH1
chr16	54937785	54938671	BRD7
chr16	54934912	54954665	ZNF319
chr16	55007981	55008306	BEAN1
chr16	55045699	55049318	TK2
chr16	55291378	55291675	CDH16
chr16	55321574	55322686	RRAD
chr16	55325799	55327796	CIAO2B
chr16	55332354	55332967	AKTIP
chr16	55259968	55333588	NUDT21
chr16	55352720	55353088	NOD2
chr16	55425573	55426130	SNX20
chr16	55426796	55427951	DPEP2
chr16	55478829	55485352	DUS2
chr16	55486617	55488777	THAP11
chr16	55509071	55526058	KCTD19
chr16	55538199	55542027	TMEM208
chr16	55566671	55567687	CA7
chr16	55656253	55672131	CHTF8
chr16	55704118	55706422	SNTB2
chr16	55728114	55750111	MT1B
chr16	55760565	55773511	MT1E
chr16	55802935	55810655	FAM192A
chr16	55846393	55871841	CES4A
chr16	56108979	56109970	CES3
chr16	56109536	56136743	CES2
chr16	56183725	56186306	PDP2
chr16	56191546	56192696	HSD11B2
chr16	56192613	56194518	IRX5
chr16	56245519	56245623	CHD9
chr16	56300615	56302904	IRX3
chr16	56306844	56308335	EXOC3L1
chr16	56351885	56353524	CDH5
chr16	56362001	56363845	NQO1
chr16	56409319	56411683	GINS3
chr16	56434326	56435212	DDX28
chr16	56451555	56453693	ADGRG3
chr16	56465641	56466162	CMTM4
chr16	56466835	56485738	ZFP90
chr16	56589539	56590366	MT1X
chr16	56608583	56609476	NRN1L
chr16	56609500	56611375	KIAA0895L
chr16	56617562	56618228	PLEKHG4
chr16	56625474	56627112	MT1F
chr16	56632706	56633518	CES1
chr16	56638665	56640087	RNA5SP426
chr16	56648247	56649514	RNU4-58P
chr16	56651898	56653204	RNU6-1155P
chr16	56657693	56659303	RNU6-103P
chr16	56666805	56668021	RNA5SP429
chr16	56669813	56671129	RNU4-36P
chr16	56676189	56677742	RN7SKP118
chr16	56682469	56683603	RN7SKP76
chr16	56686850	56688052	RNA5SP428
chr16	56708771	56729968	RNY4P3
chr16	56740713	56805552	RNA5SP427
chr16	56858517	56858601	RNU6-359P
chr16	56904263	56904353	RNU6-898P
chr16	56902221	56904852	PSMB10
chr16	56906533	56906956	E2F4
chr16	56932141	56935554	ADGRG1
chr16	56940277	56941342	MT1H
chr16	56941027	56941726	MT1CP
chr16	56961981	56973368	MT1DP
chr16	56989593	56991126	MT1A
chr16	57013070	57014100	MT1M
chr16	57091212	57092303	CNEP1R1
chr16	57106050	57113352	RNU6-20P
chr16	57140895	57144586	SNORA50A
chr16	57142651	57144936	RNU6-22P
chr16	57177348	57181390	RNU6-21P
chr16	57186310	57205269	SNORA46
chr16	57245258	57246141	MIR138-2
chr16	57245831	57246396	MIR328
chr16	57247349	57248492	RNU6-269P
chr16	57321351	57322117	COG8
chr16	57332378	57332599	LCAT
chr16	57358771	57366190	CKLF
chr16	57372524	57382478	RNU4-30P
chr16	57404766	57416062	MIR1538
chr16	57429176	57430646	RN7SKP142
chr16	57450784	57452836	HNRNPA1P48
chr16	57461054	57462737	RPS27AP16
chr16	57462776	57463512	CES1P1
chr16	57542653	57562601	B3GNT9
chr16	57668276	57678282	RNU1-123P
chr16	57694792	57698928	RN7SL841P
chr16	57681123	57701730	RPS12P27
chr16	57713781	57714957	RPL31P56
chr16	57736762	57744459	RN7SL645P
chr16	57759357	57760024	RPL35AP33
chr16	57758319	57760945	RPS15AP34
chr16	57772288	57772352	RPL12P36
chr16	57798264	57807952	RPS24P17
chr16	57830535	57830642	RN7SL143P
chr16	57884367	57901373	RPS27P27
chr16	57976577	57987523	RPS2P45
chr16	57994667	57999858	RPL34P29
chr16	58001415	58010170	CRNDE
chr16	58114961	58115450	LINC00920
chr16	58116884	58119353	CASC16
chr16	58129528	58159133	TERB1
chr16	58159550	58167713	RNU6-1262P
chr16	58197111	58217805	RNU6-1110P
chr16	58284404	58285302	RNU6-1153P
chr16	58378051	58378148	CKLF-CMTM1
chr16	58382988	58383798	MT1JP
chr16	58384441	58384542	CAPNS2
chr16	58421325	58436169	PDF
chr16	58496907	58497014	LINC02169
chr16	58672029	58677577	GNPATP
chr16	58709048	58716383	LINC02126
chr16	59088836	59089091	MRPS21P8
chr16	59540125	59540266	MRPS21P7
chr16	59737925	59754814	RPL10P14
chr16	60358454	60359480	LINC01571
chr16	60925732	60928541	ADAM3B
chr16	61655559	61714058	MMP2-AS1
chr16	62187539	62187646	MTND5P34
chr16	62357370	62357746	LINC02137
chr16	62596371	62598449	PPIAP48
chr16	63066525	63066990	APOOP5
chr16	63368843	63369456	LINC00919
chr16	63397706	63397946	ACTG1P16
chr16	63531232	63618044	PHBP21
chr16	64738322	64738564	GEMIN8P2
chr16	64968433	64972949	FTLP14
chr16	65285023	65571789	MT1L
chr16	66549279	66551189	CES1P2
chr16	66552648	66566428	UNGP1
chr16	66579982	66580716	HMGB3P32
chr16	66751751	66754740	CASC22
chr16	66921686	66923898	RPL23AP91
chr16	66944659	66945096	LINC02165
chr16	67029178	67066796	LINC02178
chr16	67164140	67164819	C16orf97
chr16	67164899	67165815	UBE2FP2
chr16	67184380	67185664	LINC02128
chr16	67205174	67206849	SOD1P2
chr16	67289432	67293823	HSPE1P5
chr16	67326979	67347591	DPPA2P4
chr16	67518417	67538471	LINC02179
chr16	67542122	67542963	LINC02127
chr16	67567890	67611239	BEAN1-AS1
chr16	67614380	67616146	LINC02168
chr16	67645164	67646247	LINC00922
chr16	67661231	67662730	LINC02180
chr16	67666832	67668098	LINC02140
chr16	67738587	67739922	LINC02141
chr16	67930924	67935641	KARSP3
chr16	67941816	67942458	DPEP2NB
chr16	67987505	67993863	MIR3181
chr16	68013435	68015911	MIR3935
chr16	68023322	68038146	RN7SL543P
chr16	68199840	68200981	DUXAP11
chr16	68265515	68274798	MIR6772
chr16	68284222	68284318	MIR6771
chr16	68630850	68630968	NPAP1L
chr16	69443239	69444290	LINC02183
chr16	69565807	69565868	MIR6863
chr16	69653235	69684916	MIR6773
chr16	69748747	69752253	DERPC
chr16	69756535	69757937	GABARAPL2
chr16	69785993	69786113	PHLPP2
chr16	69762331	69788202	BCAR1
chr16	69933080	69933180	CYBA
chr16	69951472	69953812	ATP2C2
chr16	69975237	69975344	KARS
chr16	69977605	69982465	ADAT1
chr16	69996013	70018422	HSD17B2
chr16	70017916	70023618	PDPR
chr16	70030345	70030422	AARS
chr16	70079128	70079624	GLG1
chr16	70114343	70148591	DHODH
chr16	70156339	70173419	ZNF821
chr16	70173918	70177382	PSMD7
chr16	70202353	70202459	VAC14
chr16	70219573	70221294	COG4
chr16	70246777	70251930	FA2H
chr16	70253455	70258215	WDR59
chr16	70276068	70276352	MON1B
chr16	70294832	70317516	CMC2
chr16	70315639	70346747	MLYCD
chr16	70346870	70355843	NECAB2
chr16	70299193	70366134	HSDL1
chr16	70349084	70372166	TAF1C
chr16	70381573	70393759	WFDC1
chr16	70379456	70399502	COTL1
chr16	70444673	70444912	USP10
chr16	70445292	70445399	CRISPLD2
chr16	70454726	70466174	FOXF1
chr16	70480866	70482794	MTHFSD
chr16	70524549	70526669	SLC7A5
chr16	70529508	70529588	FBXO31
chr16	70538004	70538098	PIEZO1
chr16	70579908	70654671	KLHDC4
chr16	70661666	70665836	PMFBP1
chr16	70674319	70678339	IL17C
chr16	70687440	70691049	CDH15
chr16	70713986	70716890	CBFA2T3
chr16	70747056	70747926	COX4I1
chr16	70768355	70768785	EMC8
chr16	70768966	70770221	GSE1
chr16	70778432	70779145	GINS2
chr16	70802082	70802840	MTSS1L
chr16	70817110	70818493	KLHL36
chr16	70852697	70852814	BCO1
chr16	71080868	71090490	MPHOSPH6
chr16	71113351	71114000	CHST5
chr16	71285604	71288696	KIAA0513
chr16	71301582	71302869	DHX38
chr16	71372177	71385636	TXNL4B
chr16	71420482	71421518	MARVELD3
chr16	71410439	71426464	CHST4
chr16	71430261	71442060	ZFHX3
chr16	71443054	71443856	CLEC18B
chr16	71447596	71452649	ADAMTS18
chr16	71462326	71464067	NUDT7
chr16	71477885	71478999	GCSH
chr16	71447614	71484618	MAP1LC3B
chr16	71513862	71517849	MBTPS1
chr16	71536585	71537918	CDH13
chr16	71539833	71541825	ZCCHC14
chr16	71563429	71563528	MEAK7
chr16	71567988	71569934	ADAD2
chr16	71565788	71578187	OSGIN1
chr16	71623707	71626816	IRF8
chr16	71626160	71629680	GALNS
chr16	71637835	71663971	CNTNAP4
chr16	71655026	71664212	CFDP1
chr16	71666090	71666197	ZDHHC7
chr16	71698566	71698701	FAM92B
chr16	71723179	71724230	CMIP
chr16	71726974	71727992	DNAAF1
chr16	71732384	71734599	C16orf74
chr16	71758401	71758487	JPH3
chr16	71777602	71777834	CLEC18A
chr16	71833786	71835932	CLEC18C
chr16	71846068	71848418	DDX19B
chr16	71859679	71860676	ST3GAL2
chr16	71860378	71880065	FUK
chr16	71881552	71882273	IL34
chr16	71894404	71916493	HYDIN
chr16	71991150	71991305	ZNF19
chr16	71929537	71999978	ZC3H18
chr16	72004238	72004803	RNF166
chr16	72005036	72006543	CDYL2
chr16	72008777	72017079	CENPN
chr16	72054622	72057346	ATMIN
chr16	72063225	72074751	C16orf46
chr16	72084856	72087443	PKD1L2
chr16	72086714	72093552	CLEC3A
chr16	72093923	72096867	SLC38A8
chr16	72112156	72124853	AP1G1
chr16	72224564	72225144	LDHD
chr16	72278267	72278568	TMEM170A
chr16	72376703	72376760	TERF2IP
chr16	72425947	72430266	ZNF23
chr16	72479750	72627686	MVD
chr16	72673502	72673564	CDT1
chr16	72728615	72729894	TRAPPC2L
chr16	72772672	72773272	LINC00917
chr16	72665169	72791624	MLKL
chr16	72807044	72808118	RFWD3
chr16	72821932	72821992	KCNG4
chr16	72829508	72889834	DYNLRB2
chr16	72973373	72973832	DDX19A
chr16	73005600	73006141	CTRB1
chr16	73014318	73014476	CTRB2
chr16	73015046	73016016	ZNF778
chr16	73060244	73062316	VAT1L
chr16	73092348	73093774	CALB2
chr16	73123295	73137580	BANP
chr16	73232054	73233108	CTU2
chr16	73293865	73294296	CA5A
chr16	73387062	73389241	FOXL1
chr16	73543940	73558522	FOXC2
chr16	73794078	73809733	ACSF3
chr16	73812620	73816053	MAF
chr16	73940638	73941524	LINC00311
chr16	73948810	73994715	ZFPM1
chr16	74053364	74053965	LINC00304
chr16	74150519	74151299	CMTR2
chr16	74220928	74221427	IST1
chr16	74289592	74291052	CHST6
chr16	74296814	74300477	ZFP1
chr16	74305126	74306331	SDR42E1
chr16	74313336	74315634	WWOX
chr16	74334891	74344818	ZNRF1
chr16	74367461	74369826	SF3B3
chr16	74381308	74381765	NPIPB15
chr16	74411352	74412799	PLCG2
chr16	74422129	74434699	WWP2
chr16	74456540	74456611	TAT
chr16	74453188	74458294	APRT
chr16	74463887	74463988	RNA5SP430
chr16	74552250	74552746	RNU6-208P
chr16	74612595	74613221	RNA5SP432
chr16	74667505	74668706	RNU6-23P
chr16	74671856	74677051	RNA5SP433
chr16	74842586	74843883	LINC02138
chr16	75002296	75104889	PABPN1L
chr16	75114503	75115592	SYCE1L
chr16	75119557	75144200	TMEM231
chr16	75192464	75193247	MIR140
chr16	75229036	75236503	VAC14-AS1
chr16	75245993	75250077	SNORD111
chr16	75286711	75286800	SNORD111B
chr16	75293907	75305438	RNU6ATAC25P
chr16	75321889	75325048	RNA5SP431
chr16	75379817	75381260	SNORD71
chr16	75409331	75409466	EXOSC6
chr16	75433835	75436392	ATXN1L
chr16	75445713	75464416	ZNF469
chr16	75472051	75495028	NPIPB14P
chr16	75475895	75495407	VN2R10P
chr16	75497947	75498289	HSBP1
chr16	75499787	75505283	LINC02181
chr16	75528534	75535170	RNU7-90P
chr16	75538349	75542044	MIR1972-2
chr16	75556391	75557059	RPS27P26
chr16	75566374	75568405	RN7SL520P
chr16	75627845	75629009	RPL39P31
chr16	75648395	75656433	RPS3P7
chr16	75693928	75701459	RPL18P13
chr16	76107282	76147779	LINC02125
chr16	76228384	76262365	RNU6-237P
chr16	76287629	76287739	RNU7-71P
chr16	76309879	76432560	RN7SKP190
chr16	76582555	76583098	RNU6-758P
chr16	76553416	76819624	RNU1-103P
chr16	76868935	76869019	RNU6-1061P
chr16	76736341	76928169	RNU6-1191P
chr16	77104259	77105297	RN7SKP233
chr16	77190962	77193606	PDXDC2P
chr16	77220405	77221258	HP
chr16	77201473	77249957	LINC01568
chr16	77590805	77610681	SLC22A31
chr16	78166716	78168514	LSM3P5
chr16	78495925	78506568	LINC02189
chr16	78890230	78892302	MTCYBP28
chr16	79208492	79211264	PPIAP51
chr16	79603571	79604177	LINC02176
chr16	79676107	79726429	LINC02182
chr16	79798049	79827150	C16orf95
chr16	80065835	80157655	PPIAP49
chr16	81016791	81024544	SNAI3-AS1
chr16	81063753	81077078	RN7SKP176
chr16	81024298	81096261	KRT8P22
chr16	81100874	81113981	TLE7
chr16	81238690	81262543	LINC01227
chr16	81617037	81617543	LINC01229
chr16	81618504	81620563	HCCAT5
chr16	81630192	81632038	TAT-AS1
chr16	81738247	81739281	ARLNC1
chr16	81987947	81989016	FOXC2-AS1
chr16	81999754	82011465	WWOX-AS1
chr16	82035003	82071070	LINC01572
chr16	82495992	82510896	LINC01228
